video,arm,budget_pct,seed,n_frames,n_shots,n_windows,n_gold,n_admitted,M1,M2,M3,note
Arson018,D_random,30.0,4,842,22,1,331,252,1.0,0.31419939577039274,0.4126984126984127,
Arson018,E_action_topk,30.0,,842,22,1,331,252,1.0,0.40483383685800606,0.5317460317460317,R0 codec anchor at matched budget
Arson018,F_shot1_action,30.0,,842,22,1,331,252,1.0,0.3504531722054381,0.4603174603174603,floor=22/252 (8.7% of budget)
Arson018,G_shot2_action,30.0,,842,22,1,331,252,1.0,0.34441087613293053,0.4523809523809524,floor=44/252 (17.5% of budget)
Arson018,H_shot1_mid,30.0,,842,22,1,331,252,1.0,0.2990936555891239,0.39285714285714285,floor=22/252 (8.7% of budget)
Arson018,I_shot2_mid,30.0,,842,22,1,331,252,1.0,0.29607250755287007,0.3888888888888889,floor=44/252 (17.5% of budget)
Arson022,A_production,10.4167,,8640,253,1,501,900,1.0,0.10578842315369262,0.058888888888888886,natural retention
Arson022,C_uniform,5.0,,8640,253,1,501,432,1.0,0.0499001996007984,0.05787037037037037,
Arson022,D_random,5.0,0,8640,253,1,501,432,1.0,0.03792415169660679,0.04398148148148148,
Arson022,D_random,5.0,1,8640,253,1,501,432,1.0,0.05389221556886228,0.0625,
Arson022,D_random,5.0,2,8640,253,1,501,432,1.0,0.05389221556886228,0.0625,
Arson022,D_random,5.0,3,8640,253,1,501,432,1.0,0.03992015968063872,0.046296296296296294,
Arson022,D_random,5.0,4,8640,253,1,501,432,1.0,0.031936127744510975,0.037037037037037035,
Arson022,E_action_topk,5.0,,8640,253,1,501,432,1.0,0.05389221556886228,0.0625,R0 codec anchor at matched budget
Arson022,F_shot1_action,5.0,,8640,253,1,501,432,1.0,0.06187624750499002,0.07175925925925926,floor=253/432 (58.6% of budget)
Arson022,G_shot2_action,5.0,,8640,253,1,501,432,1.0,0.0658682634730539,0.0763888888888889,floor=432/432 (100.0% of budget)
Arson022,H_shot1_mid,5.0,,8640,253,1,501,432,1.0,0.05189620758483034,0.06018518518518518,floor=253/432 (58.6% of budget)
Arson022,I_shot2_mid,5.0,,8640,253,1,501,432,1.0,0.06187624750499002,0.07175925925925926,floor=432/432 (100.0% of budget)
Arson022,C_uniform,10.0,,8640,253,1,501,864,1.0,0.0998003992015968,0.05787037037037037,
Arson022,D_random,10.0,0,8640,253,1,501,864,1.0,0.08782435129740519,0.05092592592592592,
Arson022,D_random,10.0,1,8640,253,1,501,864,1.0,0.1157684630738523,0.06712962962962964,
Arson022,D_random,10.0,2,8640,253,1,501,864,1.0,0.11776447105788423,0.06828703703703703,
Arson022,D_random,10.0,3,8640,253,1,501,864,1.0,0.11776447105788423,0.06828703703703703,
Arson022,D_random,10.0,4,8640,253,1,501,864,1.0,0.08982035928143713,0.052083333333333336,
Arson022,E_action_topk,10.0,,8640,253,1,501,864,1.0,0.19560878243512975,0.11342592592592593,R0 codec anchor at matched budget
Arson022,F_shot1_action,10.0,,8640,253,1,501,864,1.0,0.11976047904191617,0.06944444444444445,floor=253/864 (29.3% of budget)
Arson022,G_shot2_action,10.0,,8640,253,1,501,864,1.0,0.1157684630738523,0.06712962962962964,floor=506/864 (58.6% of budget)
Arson022,H_shot1_mid,10.0,,8640,253,1,501,864,1.0,0.10179640718562874,0.059027777777777776,floor=253/864 (29.3% of budget)
Arson022,I_shot2_mid,10.0,,8640,253,1,501,864,1.0,0.10578842315369262,0.061342592592592594,floor=506/864 (58.6% of budget)
Arson022,C_uniform,10.5,,8640,253,1,501,907,1.0,0.10379241516966067,0.05733186328555678,
Arson022,D_random,10.5,0,8640,253,1,501,907,1.0,0.09181636726546906,0.050716648291069456,
Arson022,D_random,10.5,1,8640,253,1,501,907,1.0,0.11976047904191617,0.06615214994487321,
Arson022,D_random,10.5,2,8640,253,1,501,907,1.0,0.12974051896207583,0.07166482910694598,
Arson022,D_random,10.5,3,8640,253,1,501,907,1.0,0.11377245508982035,0.06284454244762955,
Arson022,D_random,10.5,4,8640,253,1,501,907,1.0,0.10179640718562874,0.05622932745314223,
Arson022,E_action_topk,10.5,,8640,253,1,501,907,1.0,0.19560878243512975,0.10804851157662625,R0 codec anchor at matched budget
Arson022,F_shot1_action,10.5,,8640,253,1,501,907,1.0,0.12574850299401197,0.06945975744211687,floor=253/907 (27.9% of budget)
Arson022,G_shot2_action,10.5,,8640,253,1,501,907,1.0,0.12375249500998003,0.06835722160970231,floor=506/907 (55.8% of budget)
Arson022,H_shot1_mid,10.5,,8640,253,1,501,907,1.0,0.10778443113772455,0.05953693495038589,floor=253/907 (27.9% of budget)
Arson022,I_shot2_mid,10.5,,8640,253,1,501,907,1.0,0.10978043912175649,0.06063947078280044,floor=506/907 (55.8% of budget)
Arson022,C_uniform,20.0,,8640,253,1,501,1728,1.0,0.1996007984031936,0.05787037037037037,
Arson022,D_random,20.0,0,8640,253,1,501,1728,1.0,0.21956087824351297,0.06365740740740741,
Arson022,D_random,20.0,1,8640,253,1,501,1728,1.0,0.17964071856287425,0.052083333333333336,
Arson022,D_random,20.0,2,8640,253,1,501,1728,1.0,0.20159680638722555,0.05844907407407408,
Arson022,D_random,20.0,3,8640,253,1,501,1728,1.0,0.1936127744510978,0.05613425925925926,
Arson022,D_random,20.0,4,8640,253,1,501,1728,1.0,0.20958083832335328,0.06076388888888889,
Arson022,E_action_topk,20.0,,8640,253,1,501,1728,1.0,0.2714570858283433,0.0787037037037037,R0 codec anchor at matched budget
Arson022,F_shot1_action,20.0,,8640,253,1,501,1728,1.0,0.24750499001996007,0.07175925925925926,floor=253/1728 (14.6% of budget)
Arson022,G_shot2_action,20.0,,8640,253,1,501,1728,1.0,0.24151696606786427,0.07002314814814815,floor=506/1728 (29.3% of budget)
Arson022,H_shot1_mid,20.0,,8640,253,1,501,1728,1.0,0.20159680638722555,0.05844907407407408,floor=253/1728 (14.6% of budget)
Arson022,I_shot2_mid,20.0,,8640,253,1,501,1728,1.0,0.2055888223552894,0.05960648148148148,floor=506/1728 (29.3% of budget)
Arson022,C_uniform,30.0,,8640,253,1,501,2592,1.0,0.2994011976047904,0.05787037037037037,
Arson022,D_random,30.0,0,8640,253,1,501,2592,1.0,0.31137724550898205,0.06018518518518518,
Arson022,D_random,30.0,1,8640,253,1,501,2592,1.0,0.2994011976047904,0.05787037037037037,
Arson022,D_random,30.0,2,8640,253,1,501,2592,1.0,0.2994011976047904,0.05787037037037037,
Arson022,D_random,30.0,3,8640,253,1,501,2592,1.0,0.2954091816367265,0.05709876543209876,
Arson022,D_random,30.0,4,8640,253,1,501,2592,1.0,0.28542914171656686,0.055169753086419755,
Arson022,E_action_topk,30.0,,8640,253,1,501,2592,1.0,0.47105788423153694,0.09104938271604938,R0 codec anchor at matched budget
Arson022,F_shot1_action,30.0,,8640,253,1,501,2592,1.0,0.3712574850299401,0.07175925925925926,floor=253/2592 (9.8% of budget)
Arson022,G_shot2_action,30.0,,8640,253,1,501,2592,1.0,0.36327345309381237,0.07021604938271606,floor=506/2592 (19.5% of budget)
Arson022,H_shot1_mid,30.0,,8640,253,1,501,2592,1.0,0.3013972055888224,0.058256172839506175,floor=253/2592 (9.8% of budget)
Arson022,I_shot2_mid,30.0,,8640,253,1,501,2592,1.0,0.30538922155688625,0.059027777777777776,floor=506/2592 (19.5% of budget)
Arson035,A_production,10.5776,,1437,28,1,301,152,1.0,0.10299003322259136,0.20394736842105263,natural retention
Arson035,C_uniform,5.0,,1437,28,1,301,71,1.0,0.046511627906976744,0.19718309859154928,
Arson035,D_random,5.0,0,1437,28,1,301,71,1.0,0.04983388704318937,0.2112676056338028,
Arson035,D_random,5.0,1,1437,28,1,301,71,1.0,0.05647840531561462,0.23943661971830985,
Arson035,D_random,5.0,2,1437,28,1,301,71,1.0,0.053156146179401995,0.22535211267605634,
Arson035,D_random,5.0,3,1437,28,1,301,71,1.0,0.04318936877076412,0.18309859154929578,
Arson035,D_random,5.0,4,1437,28,1,301,71,1.0,0.0664451827242525,0.28169014084507044,
Arson035,E_action_topk,5.0,,1437,28,1,301,71,0.0,0.0,0.0,R0 codec anchor at matched budget
Arson035,F_shot1_action,5.0,,1437,28,1,301,71,1.0,0.09966777408637874,0.4225352112676056,floor=28/71 (39.4% of budget)
Arson035,G_shot2_action,5.0,,1437,28,1,301,71,1.0,0.10299003322259136,0.43661971830985913,floor=56/71 (78.9% of budget)
Arson035,H_shot1_mid,5.0,,1437,28,1,301,71,1.0,0.06976744186046512,0.29577464788732394,floor=28/71 (39.4% of budget)
Arson035,I_shot2_mid,5.0,,1437,28,1,301,71,1.0,0.07973421926910298,0.3380281690140845,floor=56/71 (78.9% of budget)
Arson035,C_uniform,10.0,,1437,28,1,301,143,1.0,0.09966777408637874,0.2097902097902098,
Arson035,D_random,10.0,0,1437,28,1,301,143,1.0,0.10299003322259136,0.21678321678321677,
Arson035,D_random,10.0,1,1437,28,1,301,143,1.0,0.08637873754152824,0.18181818181818182,
Arson035,D_random,10.0,2,1437,28,1,301,143,1.0,0.1461794019933555,0.3076923076923077,
Arson035,D_random,10.0,3,1437,28,1,301,143,1.0,0.10299003322259136,0.21678321678321677,
Arson035,D_random,10.0,4,1437,28,1,301,143,1.0,0.10299003322259136,0.21678321678321677,
Arson035,E_action_topk,10.0,,1437,28,1,301,143,0.0,0.0,0.0,R0 codec anchor at matched budget
Arson035,F_shot1_action,10.0,,1437,28,1,301,143,1.0,0.18604651162790697,0.3916083916083916,floor=28/143 (19.6% of budget)
Arson035,G_shot2_action,10.0,,1437,28,1,301,143,1.0,0.18604651162790697,0.3916083916083916,floor=56/143 (39.2% of budget)
Arson035,H_shot1_mid,10.0,,1437,28,1,301,143,1.0,0.11960132890365449,0.2517482517482518,floor=28/143 (19.6% of budget)
Arson035,I_shot2_mid,10.0,,1437,28,1,301,143,1.0,0.13953488372093023,0.2937062937062937,floor=56/143 (39.2% of budget)
Arson035,C_uniform,10.5,,1437,28,1,301,150,1.0,0.10299003322259136,0.20666666666666667,
Arson035,D_random,10.5,0,1437,28,1,301,150,1.0,0.11295681063122924,0.22666666666666666,
Arson035,D_random,10.5,1,1437,28,1,301,150,1.0,0.09634551495016612,0.19333333333333333,
Arson035,D_random,10.5,2,1437,28,1,301,150,1.0,0.1461794019933555,0.29333333333333333,
Arson035,D_random,10.5,3,1437,28,1,301,150,1.0,0.10299003322259136,0.20666666666666667,
Arson035,D_random,10.5,4,1437,28,1,301,150,1.0,0.09966777408637874,0.2,
Arson035,E_action_topk,10.5,,1437,28,1,301,150,0.0,0.0,0.0,R0 codec anchor at matched budget
Arson035,F_shot1_action,10.5,,1437,28,1,301,150,1.0,0.19601328903654486,0.3933333333333333,floor=28/150 (18.7% of budget)
Arson035,G_shot2_action,10.5,,1437,28,1,301,150,1.0,0.19601328903654486,0.3933333333333333,floor=56/150 (37.3% of budget)
Arson035,H_shot1_mid,10.5,,1437,28,1,301,150,1.0,0.12624584717607973,0.25333333333333335,floor=28/150 (18.7% of budget)
Arson035,I_shot2_mid,10.5,,1437,28,1,301,150,1.0,0.1461794019933555,0.29333333333333333,floor=56/150 (37.3% of budget)
Arson035,C_uniform,20.0,,1437,28,1,301,287,1.0,0.19933554817275748,0.20905923344947736,
Arson035,D_random,20.0,0,1437,28,1,301,287,1.0,0.2059800664451827,0.21602787456445993,
Arson035,D_random,20.0,1,1437,28,1,301,287,1.0,0.2059800664451827,0.21602787456445993,
Arson035,D_random,20.0,2,1437,28,1,301,287,1.0,0.21926910299003322,0.22996515679442509,
Arson035,D_random,20.0,3,1437,28,1,301,287,1.0,0.22259136212624583,0.23344947735191637,
Arson035,D_random,20.0,4,1437,28,1,301,287,1.0,0.20930232558139536,0.21951219512195122,
Arson035,E_action_topk,20.0,,1437,28,1,301,287,1.0,0.19601328903654486,0.20557491289198607,R0 codec anchor at matched budget
Arson035,F_shot1_action,20.0,,1437,28,1,301,287,1.0,0.3853820598006645,0.40418118466898956,floor=28/287 (9.8% of budget)
Arson035,G_shot2_action,20.0,,1437,28,1,301,287,1.0,0.3853820598006645,0.40418118466898956,floor=56/287 (19.5% of budget)
Arson035,H_shot1_mid,20.0,,1437,28,1,301,287,1.0,0.21926910299003322,0.22996515679442509,floor=28/287 (9.8% of budget)
Arson035,I_shot2_mid,20.0,,1437,28,1,301,287,1.0,0.2425249169435216,0.25435540069686413,floor=56/287 (19.5% of budget)
Arson035,C_uniform,30.0,,1437,28,1,301,431,1.0,0.29900332225913623,0.2088167053364269,
Arson035,D_random,30.0,0,1437,28,1,301,431,1.0,0.3089700996677741,0.21577726218097448,
Arson035,D_random,30.0,1,1437,28,1,301,431,1.0,0.2956810631229236,0.20649651972157773,
Arson035,D_random,30.0,2,1437,28,1,301,431,1.0,0.3122923588039867,0.21809744779582366,
Arson035,D_random,30.0,3,1437,28,1,301,431,1.0,0.31561461794019935,0.22041763341067286,
Arson035,D_random,30.0,4,1437,28,1,301,431,1.0,0.2857142857142857,0.19953596287703015,
Arson035,E_action_topk,30.0,,1437,28,1,301,431,1.0,0.4750830564784053,0.33178654292343385,R0 codec anchor at matched budget
Arson035,F_shot1_action,30.0,,1437,28,1,301,431,1.0,0.5813953488372093,0.4060324825986079,floor=28/431 (6.5% of budget)
Arson035,G_shot2_action,30.0,,1437,28,1,301,431,1.0,0.584717607973422,0.40835266821345706,floor=56/431 (13.0% of budget)
Arson035,H_shot1_mid,30.0,,1437,28,1,301,431,1.0,0.31561461794019935,0.22041763341067286,floor=28/431 (6.5% of budget)
Arson035,I_shot2_mid,30.0,,1437,28,1,301,431,1.0,0.33554817275747506,0.23433874709976799,floor=56/431 (13.0% of budget)
Arson041,A_production,10.4955,,3754,54,1,1486,394,1.0,0.1063257065948856,0.4010152284263959,natural retention
Arson041,C_uniform,5.0,,3754,54,1,1486,187,1.0,0.04979811574697174,0.39572192513368987,
Arson041,D_random,5.0,0,3754,54,1,1486,187,1.0,0.05450874831763122,0.43315508021390375,
Arson041,D_random,5.0,1,3754,54,1,1486,187,1.0,0.05450874831763122,0.43315508021390375,
Arson041,D_random,5.0,2,3754,54,1,1486,187,1.0,0.04845222072678331,0.3850267379679144,
Arson041,D_random,5.0,3,3754,54,1,1486,187,1.0,0.05450874831763122,0.43315508021390375,
Arson041,D_random,5.0,4,3754,54,1,1486,187,1.0,0.046433378196500674,0.3689839572192513,
Arson041,E_action_topk,5.0,,3754,54,1,1486,187,1.0,0.0955585464333782,0.7593582887700535,R0 codec anchor at matched budget
Arson041,F_shot1_action,5.0,,3754,54,1,1486,187,1.0,0.051816958277254375,0.4117647058823529,floor=54/187 (28.9% of budget)
Arson041,G_shot2_action,5.0,,3754,54,1,1486,187,1.0,0.05114401076716016,0.40641711229946526,floor=108/187 (57.8% of budget)
Arson041,H_shot1_mid,5.0,,3754,54,1,1486,187,1.0,0.05047106325706595,0.40106951871657753,floor=54/187 (28.9% of budget)
Arson041,I_shot2_mid,5.0,,3754,54,1,1486,187,1.0,0.04912516823687752,0.39037433155080214,floor=108/187 (57.8% of budget)
Arson041,C_uniform,10.0,,3754,54,1,1486,375,1.0,0.09959623149394348,0.39466666666666667,
Arson041,D_random,10.0,0,3754,54,1,1486,375,1.0,0.10901749663526245,0.432,
Arson041,D_random,10.0,1,3754,54,1,1486,375,1.0,0.10497981157469717,0.416,
Arson041,D_random,10.0,2,3754,54,1,1486,375,1.0,0.10430686406460296,0.41333333333333333,
Arson041,D_random,10.0,3,3754,54,1,1486,375,1.0,0.09353970390309556,0.37066666666666664,
Arson041,D_random,10.0,4,3754,54,1,1486,375,1.0,0.10296096904441454,0.408,
Arson041,E_action_topk,10.0,,3754,54,1,1486,375,1.0,0.20255720053835802,0.8026666666666666,R0 codec anchor at matched budget
Arson041,F_shot1_action,10.0,,3754,54,1,1486,375,1.0,0.10699865410497982,0.424,floor=54/375 (14.4% of budget)
Arson041,G_shot2_action,10.0,,3754,54,1,1486,375,1.0,0.10430686406460296,0.41333333333333333,floor=108/375 (28.8% of budget)
Arson041,H_shot1_mid,10.0,,3754,54,1,1486,375,1.0,0.09825033647375504,0.3893333333333333,floor=54/375 (14.4% of budget)
Arson041,I_shot2_mid,10.0,,3754,54,1,1486,375,1.0,0.09825033647375504,0.3893333333333333,floor=108/375 (28.8% of budget)
Arson041,C_uniform,10.5,,3754,54,1,1486,394,1.0,0.10497981157469717,0.39593908629441626,
Arson041,D_random,10.5,0,3754,54,1,1486,394,1.0,0.1117092866756393,0.4213197969543147,
Arson041,D_random,10.5,1,3754,54,1,1486,394,1.0,0.11238223418573351,0.42385786802030456,
Arson041,D_random,10.5,2,3754,54,1,1486,394,1.0,0.11372812920592194,0.4289340101522843,
Arson041,D_random,10.5,3,3754,54,1,1486,394,1.0,0.09892328398384927,0.3730964467005076,
Arson041,D_random,10.5,4,3754,54,1,1486,394,1.0,0.1117092866756393,0.4213197969543147,
Arson041,E_action_topk,10.5,,3754,54,1,1486,394,1.0,0.20995962314939434,0.7918781725888325,R0 codec anchor at matched budget
Arson041,F_shot1_action,10.5,,3754,54,1,1486,394,1.0,0.1117092866756393,0.4213197969543147,floor=54/394 (13.7% of budget)
Arson041,G_shot2_action,10.5,,3754,54,1,1486,394,1.0,0.1117092866756393,0.4213197969543147,floor=108/394 (27.4% of budget)
Arson041,H_shot1_mid,10.5,,3754,54,1,1486,394,1.0,0.10363391655450875,0.39086294416243655,floor=54/394 (13.7% of budget)
Arson041,I_shot2_mid,10.5,,3754,54,1,1486,394,1.0,0.10296096904441454,0.3883248730964467,floor=108/394 (27.4% of budget)
Arson041,C_uniform,20.0,,3754,54,1,1486,750,1.0,0.19986541049798115,0.396,
Arson041,D_random,20.0,0,3754,54,1,1486,750,1.0,0.21130551816958276,0.4186666666666667,
Arson041,D_random,20.0,1,3754,54,1,1486,750,1.0,0.19784656796769853,0.392,
Arson041,D_random,20.0,2,3754,54,1,1486,750,1.0,0.20053835800807537,0.3973333333333333,
Arson041,D_random,20.0,3,3754,54,1,1486,750,1.0,0.20457604306864063,0.4053333333333333,
Arson041,D_random,20.0,4,3754,54,1,1486,750,1.0,0.21467025572005383,0.42533333333333334,
Arson041,E_action_topk,20.0,,3754,54,1,1486,750,1.0,0.3553162853297443,0.704,R0 codec anchor at matched budget
Arson041,F_shot1_action,20.0,,3754,54,1,1486,750,1.0,0.2173620457604307,0.43066666666666664,floor=54/750 (7.2% of budget)
Arson041,G_shot2_action,20.0,,3754,54,1,1486,750,1.0,0.21601615074024227,0.428,floor=108/750 (14.4% of budget)
Arson041,H_shot1_mid,20.0,,3754,54,1,1486,750,1.0,0.19919246298788695,0.39466666666666667,floor=54/750 (7.2% of budget)
Arson041,I_shot2_mid,20.0,,3754,54,1,1486,750,1.0,0.19919246298788695,0.39466666666666667,floor=108/750 (14.4% of budget)
Arson041,C_uniform,30.0,,3754,54,1,1486,1126,1.0,0.29946164199192465,0.39520426287744226,
Arson041,D_random,30.0,0,3754,54,1,1486,1126,1.0,0.30686406460296095,0.4049733570159858,
Arson041,D_random,30.0,1,3754,54,1,1486,1126,1.0,0.2960969044414536,0.3907637655417407,
Arson041,D_random,30.0,2,3754,54,1,1486,1126,1.0,0.3075370121130552,0.4058614564831261,
Arson041,D_random,30.0,3,3754,54,1,1486,1126,1.0,0.2873485868102288,0.37921847246891655,
Arson041,D_random,30.0,4,3754,54,1,1486,1126,1.0,0.32099596231493943,0.42362344582593253,
Arson041,E_action_topk,30.0,,3754,54,1,1486,1126,1.0,0.4690444145356662,0.6190053285968028,R0 codec anchor at matched budget
Arson041,F_shot1_action,30.0,,3754,54,1,1486,1126,1.0,0.3183041722745626,0.4200710479573712,floor=54/1126 (4.8% of budget)
Arson041,G_shot2_action,30.0,,3754,54,1,1486,1126,1.0,0.31763122476446837,0.4191829484902309,floor=108/1126 (9.6% of budget)
Arson041,H_shot1_mid,30.0,,3754,54,1,1486,1126,1.0,0.29946164199192465,0.39520426287744226,floor=54/1126 (4.8% of budget)
Arson041,I_shot2_mid,30.0,,3754,54,1,1486,1126,1.0,0.29878869448183043,0.39431616341030196,floor=108/1126 (9.6% of budget)
Assault006,A_production,10.4249,,8096,251,1,6911,844,1.0,0.10418173925625814,0.8530805687203792,natural retention
Assault006,C_uniform,5.0,,8096,251,1,6911,404,1.0,0.049920416726957025,0.8539603960396039,
Assault006,D_random,5.0,0,8096,251,1,6911,404,1.0,0.049196932426566344,0.8415841584158416,
Assault006,D_random,5.0,1,8096,251,1,6911,404,1.0,0.0502098104471133,0.8589108910891089,
Assault006,D_random,5.0,2,8096,251,1,6911,404,1.0,0.049920416726957025,0.8539603960396039,
Assault006,D_random,5.0,3,8096,251,1,6911,404,1.0,0.0502098104471133,0.8589108910891089,
Assault006,D_random,5.0,4,8096,251,1,6911,404,1.0,0.05006511358703516,0.8564356435643564,
Assault006,E_action_topk,5.0,,8096,251,1,6911,404,1.0,0.050643901027347706,0.8663366336633663,R0 codec anchor at matched budget
Assault006,F_shot1_action,5.0,,8096,251,1,6911,404,1.0,0.048618144986253796,0.8316831683168316,floor=251/404 (62.1% of budget)
Assault006,G_shot2_action,5.0,,8096,251,1,6911,404,1.0,0.048618144986253796,0.8316831683168316,floor=404/404 (100.0% of budget)
Assault006,H_shot1_mid,5.0,,8096,251,1,6911,404,1.0,0.04948632614672262,0.8465346534653465,floor=251/404 (62.1% of budget)
Assault006,I_shot2_mid,5.0,,8096,251,1,6911,404,1.0,0.048762841846331936,0.8341584158415841,floor=404/404 (100.0% of budget)
Assault006,C_uniform,10.0,,8096,251,1,6911,809,1.0,0.09984083345391405,0.8529048207663782,
Assault006,D_random,10.0,0,8096,251,1,6911,809,1.0,0.10013022717407032,0.8553770086526576,
Assault006,D_random,10.0,1,8096,251,1,6911,809,1.0,0.09940674287367963,0.8491965389369592,
Assault006,D_random,10.0,2,8096,251,1,6911,809,1.0,0.10172189263492983,0.8689740420271941,
Assault006,D_random,10.0,3,8096,251,1,6911,809,1.0,0.10085371147446101,0.861557478368356,
Assault006,D_random,10.0,4,8096,251,1,6911,809,1.0,0.10013022717407032,0.8553770086526576,
Assault006,E_action_topk,10.0,,8096,251,1,6911,809,1.0,0.07697872956156851,0.657601977750309,R0 codec anchor at matched budget
Assault006,F_shot1_action,10.0,,8096,251,1,6911,809,1.0,0.097670380552742,0.8343634116192831,floor=251/809 (31.0% of budget)
Assault006,G_shot2_action,10.0,,8096,251,1,6911,809,1.0,0.09839386485313269,0.8405438813349815,floor=502/809 (62.1% of budget)
Assault006,H_shot1_mid,10.0,,8096,251,1,6911,809,1.0,0.09911734915352337,0.8467243510506799,floor=251/809 (31.0% of budget)
Assault006,I_shot2_mid,10.0,,8096,251,1,6911,809,1.0,0.09955143973375778,0.8504326328800988,floor=502/809 (62.1% of budget)
Assault006,C_uniform,10.5,,8096,251,1,6911,850,1.0,0.10490522355664882,0.8529411764705882,
Assault006,D_random,10.5,0,8096,251,1,6911,850,1.0,0.1056287078570395,0.8588235294117647,
Assault006,D_random,10.5,1,8096,251,1,6911,850,1.0,0.10476052669657068,0.851764705882353,
Assault006,D_random,10.5,2,8096,251,1,6911,850,1.0,0.10693097959774273,0.8694117647058823,
Assault006,D_random,10.5,3,8096,251,1,6911,850,1.0,0.10591810157719578,0.8611764705882353,
Assault006,D_random,10.5,4,8096,251,1,6911,850,1.0,0.10504992041672696,0.8541176470588235,
Assault006,E_action_topk,10.5,,8096,251,1,6911,850,1.0,0.07784691072203734,0.6329411764705882,R0 codec anchor at matched budget
Assault006,F_shot1_action,10.5,,8096,251,1,6911,850,1.0,0.10186658949500796,0.8282352941176471,floor=251/850 (29.5% of budget)
Assault006,G_shot2_action,10.5,,8096,251,1,6911,850,1.0,0.10273477065547677,0.8352941176470589,floor=502/850 (59.1% of budget)
Assault006,H_shot1_mid,10.5,,8096,251,1,6911,850,1.0,0.10490522355664882,0.8529411764705882,floor=251/850 (29.5% of budget)
Assault006,I_shot2_mid,10.5,,8096,251,1,6911,850,1.0,0.10461582983649255,0.8505882352941176,floor=502/850 (59.1% of budget)
Assault006,C_uniform,20.0,,8096,251,1,6911,1619,1.0,0.19997106062798436,0.8536133415688697,
Assault006,D_random,20.0,0,8096,251,1,6911,1619,1.0,0.20373317899001592,0.8696726374305127,
Assault006,D_random,20.0,1,8096,251,1,6911,1619,1.0,0.2008392417884532,0.8573193329215565,
Assault006,D_random,20.0,2,8096,251,1,6911,1619,1.0,0.20026045434814063,0.8548486720197653,
Assault006,D_random,20.0,3,8096,251,1,6911,1619,1.0,0.19693242656634352,0.8406423718344658,
Assault006,D_random,20.0,4,8096,251,1,6911,1619,1.0,0.1973665171465779,0.8424953675108091,
Assault006,E_action_topk,20.0,,8096,251,1,6911,1619,1.0,0.18608016206048328,0.7943174799258802,R0 codec anchor at matched budget
Assault006,F_shot1_action,20.0,,8096,251,1,6911,1619,1.0,0.19418318622485892,0.8289067325509574,floor=251/1619 (15.5% of budget)
Assault006,G_shot2_action,20.0,,8096,251,1,6911,1619,1.0,0.19461727680509333,0.8307597282273008,floor=502/1619 (31.0% of budget)
Assault006,H_shot1_mid,20.0,,8096,251,1,6911,1619,1.0,0.19982636376790625,0.8529956763434219,floor=251/1619 (15.5% of budget)
Assault006,I_shot2_mid,20.0,,8096,251,1,6911,1619,1.0,0.19982636376790625,0.8529956763434219,floor=502/1619 (31.0% of budget)
Assault006,C_uniform,30.0,,8096,251,1,6911,2428,1.0,0.2998118940818984,0.8533772652388797,
Assault006,D_random,30.0,0,8096,251,1,6911,2428,1.0,0.30198234698307047,0.8595551894563427,
Assault006,D_random,30.0,1,8096,251,1,6911,2428,1.0,0.30154825640283606,0.8583196046128501,
Assault006,D_random,30.0,2,8096,251,1,6911,2428,1.0,0.30154825640283606,0.8583196046128501,
Assault006,D_random,30.0,3,8096,251,1,6911,2428,1.0,0.29749674432064827,0.8467874794069192,
Assault006,D_random,30.0,4,8096,251,1,6911,2428,1.0,0.3008247721024454,0.8562602965403624,
Assault006,E_action_topk,30.0,,8096,251,1,6911,2428,1.0,0.2928664447981479,0.8336079077429983,R0 codec anchor at matched budget
Assault006,F_shot1_action,30.0,,8096,251,1,6911,2428,1.0,0.2902619013167414,0.8261943986820428,floor=251/2428 (10.3% of budget)
Assault006,G_shot2_action,30.0,,8096,251,1,6911,2428,1.0,0.2906959918969758,0.8274299835255354,floor=502/2428 (20.7% of budget)
Assault006,H_shot1_mid,30.0,,8096,251,1,6911,2428,1.0,0.29908840978150775,0.8513179571663921,floor=251/2428 (10.3% of budget)
Assault006,I_shot2_mid,30.0,,8096,251,1,6911,2428,1.0,0.29952250036174216,0.8525535420098846,floor=502/2428 (20.7% of budget)
Assault010,A_production,10.4098,,16177,430,2,1022,1684,1.0,0.10469667318982387,0.06353919239904988,natural retention
Assault010,C_uniform,5.0,,16177,430,2,1022,808,1.0,0.049902152641878667,0.06311881188118812,
Assault010,D_random,5.0,0,16177,430,2,1022,808,1.0,0.04892367906066536,0.06188118811881188,
Assault010,D_random,5.0,1,16177,430,2,1022,808,1.0,0.06164383561643835,0.07797029702970297,
Assault010,D_random,5.0,2,16177,430,2,1022,808,1.0,0.05577299412915851,0.07054455445544554,
Assault010,D_random,5.0,3,16177,430,2,1022,808,1.0,0.043052837573385516,0.054455445544554455,
Assault010,D_random,5.0,4,16177,430,2,1022,808,1.0,0.040117416829745595,0.050742574257425746,
Assault010,E_action_topk,5.0,,16177,430,2,1022,808,1.0,0.06262230919765166,0.07920792079207921,R0 codec anchor at matched budget
Assault010,F_shot1_action,5.0,,16177,430,2,1022,808,1.0,0.06164383561643835,0.07797029702970297,floor=430/808 (53.2% of budget)
Assault010,G_shot2_action,5.0,,16177,430,2,1022,808,1.0,0.05675146771037182,0.07178217821782178,floor=808/808 (100.0% of budget)
