video_id,qid,question_type,question_family,gold_span_length_s,span_bucket,survived,total_frames,survivor_count,retention_pct
11871253306,5,CH,causal,1.5,short,True,1476,173,11.721
2796821016,9,TC,temporal,5.8,long,True,1851,249,13.452
3530231811,8,TN,temporal,3.7,long,True,2697,361,13.385
5064681723,3,CH,causal,0.8,short,True,602,82,13.621
9576671750,8,CH,causal,3.4,long,True,825,97,11.758
3846475848,0,CW,causal,19.2,long,True,2138,287,13.424
4882821564,0,CW,causal,1.6,short,True,2697,360,13.348
8594314852,10,TN,temporal,3.5,long,True,377,51,13.528
4412508597,4,TC,temporal,5.6,long,True,358,48,13.408
4123915842,8,CW,causal,9.9,long,True,750,100,13.333
9473479950,9,CH,causal,7.1,long,True,608,72,11.842
6078524411,4,TN,temporal,7.4,long,True,2512,336,13.376
4846820256,2,CW,causal,2.3,short,True,671,90,13.413
4707679105,6,TN,temporal,2.8,long,True,965,130,13.472
13919236672,3,CW,causal,4.8,long,True,3924,467,11.901
5061117640,6,TN,temporal,5.4,long,True,1587,213,13.422
5662041273,9,TN,temporal,6.2,long,True,2697,361,13.385
3960291106,5,CH,causal,11.6,long,True,1428,191,13.375
6233408665,8,TN,temporal,3.2,long,True,2246,300,13.357
